Total Nacional -Región_0,comuna_78_1,especie_9_2,total
número_de_upa1011_3,total
superficie_cultivo_(ha)_4
Región de Coquimbo,coquimbo,picha-picha,00,00
Región de Coquimbo,coquimbo,pimiento,00,00
Región de Coquimbo,coquimbo,pitra,00,00
Región de Coquimbo,coquimbo,polizón,00,00
Región de Coquimbo,coquimbo,queñoa,00,00
Región de Coquimbo,coquimbo,queñoa_de_altura,00,00
Región de Coquimbo,coquimbo,queule,00,00
Región de Coquimbo,coquimbo,quillay,00,00
Región de Coquimbo,coquimbo,radal,00,00
Región de Coquimbo,coquimbo,rarán,00,00
Región de Coquimbo,coquimbo,raulí,00,00
Región de Coquimbo,coquimbo,roble,00,00
Región de Coquimbo,coquimbo,roble_blanco,00,00
Región de Coquimbo,coquimbo,ruil,00,00
Región de Coquimbo,coquimbo,sándalo,00,00
Región de Coquimbo,coquimbo,sauce_amargo,00,00
Región de Coquimbo,coquimbo,sauco,00,00
Región de Coquimbo,coquimbo,tamarugo,00,00
Región de Coquimbo,coquimbo,tara,00,00
Región de Coquimbo,coquimbo,tayu,00,00
Región de Coquimbo,coquimbo,tepa,00,00
Región de Coquimbo,coquimbo,tiaca,00,00
Región de Coquimbo,coquimbo,tineo,00,00
Región de Coquimbo,coquimbo,trevo,00,00
Región de Coquimbo,coquimbo,ulmo,00,00
Región de Coquimbo,andacollo,total,30,064
Región de Coquimbo,andacollo,sin_clasificar,00,00
Región de Coquimbo,andacollo,alerce,00,00
Región de Coquimbo,andacollo,algarrobo,00,00
Región de Coquimbo,andacollo,algarrobo_del_norte,00,00
Región de Coquimbo,andacollo,araucaria,00,00
Región de Coquimbo,andacollo,arrayán,00,00
Región de Coquimbo,andacollo,avellanillo,00,00
Región de Coquimbo,andacollo,avellano,00,00
Región de Coquimbo,andacollo,belloto_del_norte,00,00
Región de Coquimbo,andacollo,belloto_del_sur,00,00
Región de Coquimbo,andacollo,boldo,00,00
Región de Coquimbo,andacollo,canelo,00,00
Región de Coquimbo,andacollo,carbonillo_o_carbón,00,00
Región de Coquimbo,andacollo,chañar,00,00
Región de Coquimbo,andacollo,ciprés_de_la_cordillera,00,00
Región de Coquimbo,andacollo,ciprés_de_las_guaitecas,00,00
Región de Coquimbo,andacollo,coigüe,00,00
Región de Coquimbo,andacollo,coigüe_de_chiloé,00,00
Región de Coquimbo,andacollo,coigüe_de_magallanes,00,00
Región de Coquimbo,andacollo,culén,00,00
Región de Coquimbo,andacollo,espino,00,00
Región de Coquimbo,andacollo,fuinque,00,00
Región de Coquimbo,andacollo,huala,00,00
Región de Coquimbo,andacollo,hualo,00,00
Región de Coquimbo,andacollo,huayún,00,00
Región de Coquimbo,andacollo,huella,00,00
Región de Coquimbo,andacollo,huingán,00,00
Región de Coquimbo,andacollo,laurel,00,00
Región de Coquimbo,andacollo,lenga,00,00
Región de Coquimbo,andacollo,leña_dura,00,00
Región de Coquimbo,andacollo,lingue,00,00
Región de Coquimbo,andacollo,lingue_del_norte,00,00
Región de Coquimbo,andacollo,litre,10,004
Región de Coquimbo,andacollo,lleuque,00,00
Región de Coquimbo,andacollo,luma,00,00
Región de Coquimbo,andacollo,luma_de_más_afuera,00,00
Región de Coquimbo,andacollo,maitén,00,00
Región de Coquimbo,andacollo,mañío_de_hojas_cortas,00,00
Región de Coquimbo,andacollo,mañío_de_hojas_largas,00,00
Región de Coquimbo,andacollo,mañío_de_hojas_punzantes,00,00
Región de Coquimbo,andacollo,mardoño,00,00
Región de Coquimbo,andacollo,melí,00,00
Región de Coquimbo,andacollo,molle,10,01
Región de Coquimbo,andacollo,naranjillo,00,00
Región de Coquimbo,andacollo,notro,00,00
Región de Coquimbo,andacollo,ñirre,00,00
Región de Coquimbo,andacollo,olivillo,10,05
Región de Coquimbo,andacollo,palma_chilena,00,00
Región de Coquimbo,andacollo,patagua,00,00
Región de Coquimbo,andacollo,pelu,00,00
Región de Coquimbo,andacollo,peumo,00,00
Región de Coquimbo,andacollo,picha-picha,00,00
Región de Coquimbo,andacollo,pimiento,00,00
Región de Coquimbo,andacollo,pitra,00,00
Región de Coquimbo,andacollo,polizón,00,00
Región de Coquimbo,andacollo,queñoa,00,00
Región de Coquimbo,andacollo,queñoa_de_altura,00,00
Región de Coquimbo,andacollo,queule,00,00
Región de Coquimbo,andacollo,quillay,00,00
Región de Coquimbo,andacollo,radal,00,00
Región de Coquimbo,andacollo,rarán,00,00
Región de Coquimbo,andacollo,raulí,00,00
Región de Coquimbo,andacollo,roble,00,00
Región de Coquimbo,andacollo,roble_blanco,00,00
Región de Coquimbo,andacollo,ruil,00,00
Región de Coquimbo,andacollo,sándalo,00,00
Región de Coquimbo,andacollo,sauce_amargo,00,00
Región de Coquimbo,andacollo,sauco,00,00
Región de Coquimbo,andacollo,tamarugo,00,00
Región de Coquimbo,andacollo,tara,00,00
Región de Coquimbo,andacollo,tayu,00,00
Región de Coquimbo,andacollo,tepa,00,00
Región de Coquimbo,andacollo,tiaca,00,00
Región de Coquimbo,andacollo,tineo,00,00
Región de Coquimbo,andacollo,trevo,00,00
Región de Coquimbo,andacollo,ulmo,00,00
Región de Coquimbo,la_higuera,total,20,610
Región de Coquimbo,la_higuera,sin_clasificar,00,00
Región de Coquimbo,la_higuera,alerce,00,00
Región de Coquimbo,la_higuera,algarrobo,10,300
Región de Coquimbo,la_higuera,algarrobo_del_norte,00,00
Región de Coquimbo,la_higuera,araucaria,00,00
Región de Coquimbo,la_higuera,arrayán,00,00
Región de Coquimbo,la_higuera,avellanillo,00,00
Región de Coquimbo,la_higuera,avellano,00,00
Región de Coquimbo,la_higuera,belloto_del_norte,00,00
Región de Coquimbo,la_higuera,belloto_del_sur,00,00
Región de Coquimbo,la_higuera,boldo,00,00
Región de Coquimbo,la_higuera,canelo,00,00
Región de Coquimbo,la_higuera,carbonillo_o_carbón,00,00
Región de Coquimbo,la_higuera,chañar,00,00
Región de Coquimbo,la_higuera,ciprés_de_la_cordillera,00,00
Región de Coquimbo,la_higuera,ciprés_de_las_guaitecas,00,00
Región de Coquimbo,la_higuera,coigüe,00,00
Región de Coquimbo,la_higuera,coigüe_de_chiloé,00,00
Región de Coquimbo,la_higuera,coigüe_de_magallanes,00,00
Región de Coquimbo,la_higuera,culén,00,00
Región de Coquimbo,la_higuera,espino,10,100
Región de Coquimbo,la_higuera,fuinque,00,00
Región de Coquimbo,la_higuera,huala,00,00
Región de Coquimbo,la_higuera,hualo,00,00
Región de Coquimbo,la_higuera,huayún,00,00
Región de Coquimbo,la_higuera,huella,00,00
Región de Coquimbo,la_higuera,huingán,00,00
Región de Coquimbo,la_higuera,laurel,00,00
Región de Coquimbo,la_higuera,lenga,00,00
Región de Coquimbo,la_higuera,leña_dura,00,00
Región de Coquimbo,la_higuera,lingue,00,00
Región de Coquimbo,la_higuera,lingue_del_norte,00,00
Región de Coquimbo,la_higuera,litre,00,00
Región de Coquimbo,la_higuera,lleuque,00,00
Región de Coquimbo,la_higuera,luma,00,00
Región de Coquimbo,la_higuera,luma_de_más_afuera,00,00
Región de Coquimbo,la_higuera,maitén,00,00
Región de Coquimbo,la_higuera,mañío_de_hojas_cortas,00,00
Región de Coquimbo,la_higuera,mañío_de_hojas_largas,00,00
Región de Coquimbo,la_higuera,mañío_de_hojas_punzantes,00,00
Región de Coquimbo,la_higuera,mardoño,00,00
Región de Coquimbo,la_higuera,melí,00,00
Región de Coquimbo,la_higuera,molle,00,00
Región de Coquimbo,la_higuera,naranjillo,00,00
Región de Coquimbo,la_higuera,notro,00,00
Región de Coquimbo,la_higuera,ñirre,00,00
Región de Coquimbo,la_higuera,olivillo,00,00
Región de Coquimbo,la_higuera,palma_chilena,00,00
Región de Coquimbo,la_higuera,patagua,00,00
Región de Coquimbo,la_higuera,pelu,00,00
Región de Coquimbo,la_higuera,peumo,00,00
Región de Coquimbo,la_higuera,picha-picha,00,00
Región de Coquimbo,la_higuera,pimiento,10,210
Región de Coquimbo,la_higuera,pitra,00,00
Región de Coquimbo,la_higuera,polizón,00,00
Región de Coquimbo,la_higuera,queñoa,00,00
Región de Coquimbo,la_higuera,queñoa_de_altura,00,00
Región de Coquimbo,la_higuera,queule,00,00
Región de Coquimbo,la_higuera,quillay,00,00
Región de Coquimbo,la_higuera,radal,00,00
Región de Coquimbo,la_higuera,rarán,00,00
Región de Coquimbo,la_higuera,raulí,00,00
Región de Coquimbo,la_higuera,roble,00,00
Región de Coquimbo,la_higuera,roble_blanco,00,00
Región de Coquimbo,la_higuera,ruil,00,00
Región de Coquimbo,la_higuera,sándalo,00,00
Región de Coquimbo,la_higuera,sauce_amargo,00,00
Región de Coquimbo,la_higuera,sauco,00,00
Región de Coquimbo,la_higuera,tamarugo,00,00
Región de Coquimbo,la_higuera,tara,00,00
Región de Coquimbo,la_higuera,tayu,00,00
Región de Coquimbo,la_higuera,tepa,00,00
Región de Coquimbo,la_higuera,tiaca,00,00
Región de Coquimbo,la_higuera,tineo,00,00
Región de Coquimbo,la_higuera,trevo,00,00
Región de Coquimbo,la_higuera,ulmo,00,00
Región de Coquimbo,paiguano,total,180,693252
Región de Coquimbo,paiguano,sin_clasificar,00,00
Región de Coquimbo,paiguano,alerce,00,00
Región de Coquimbo,paiguano,algarrobo,00,00
Región de Coquimbo,paiguano,algarrobo_del_norte,00,00
Región de Coquimbo,paiguano,araucaria,00,00
Región de Coquimbo,paiguano,arrayán,00,00
Región de Coquimbo,paiguano,avellanillo,00,00
Región de Coquimbo,paiguano,avellano,00,00
Región de Coquimbo,paiguano,belloto_del_norte,00,00
Región de Coquimbo,paiguano,belloto_del_sur,00,00
Región de Coquimbo,paiguano,boldo,00,00
Región de Coquimbo,paiguano,canelo,00,00
Región de Coquimbo,paiguano,carbonillo_o_carbón,00,00
Región de Coquimbo,paiguano,chañar,10,6150
Región de Coquimbo,paiguano,ciprés_de_la_cordillera,00,00
Región de Coquimbo,paiguano,ciprés_de_las_guaitecas,00,00
Región de Coquimbo,paiguano,coigüe,00,00
Región de Coquimbo,paiguano,coigüe_de_chiloé,00,00
Región de Coquimbo,paiguano,coigüe_de_magallanes,00,00
Región de Coquimbo,paiguano,culén,00,00
Región de Coquimbo,paiguano,espino,110,59022
Región de Coquimbo,paiguano,fuinque,00,00
Región de Coquimbo,paiguano,huala,00,00
Región de Coquimbo,paiguano,hualo,00,00
Región de Coquimbo,paiguano,huayún,00,00
Región de Coquimbo,paiguano,huella,00,00
Región de Coquimbo,paiguano,huingán,00,00
Región de Coquimbo,paiguano,laurel,00,00
Región de Coquimbo,paiguano,lenga,00,00
Región de Coquimbo,paiguano,leña_dura,00,00
Región de Coquimbo,paiguano,lingue,00,00
Región de Coquimbo,paiguano,lingue_del_norte,00,00
Región de Coquimbo,paiguano,litre,00,00
Región de Coquimbo,paiguano,lleuque,00,00
Región de Coquimbo,paiguano,luma,00,00
Región de Coquimbo,paiguano,luma_de_más_afuera,00,00
Región de Coquimbo,paiguano,maitén,20,120
Región de Coquimbo,paiguano,mañío_de_hojas_cortas,00,00
Región de Coquimbo,paiguano,mañío_de_hojas_largas,00,00
Región de Coquimbo,paiguano,mañío_de_hojas_punzantes,00,00
Región de Coquimbo,paiguano,mardoño,00,00
Región de Coquimbo,paiguano,melí,00,00
Región de Coquimbo,paiguano,molle,00,00
Región de Coquimbo,paiguano,naranjillo,00,00
Región de Coquimbo,paiguano,notro,00,00
Región de Coquimbo,paiguano,ñirre,00,00
Región de Coquimbo,paiguano,olivillo,00,00
Región de Coquimbo,paiguano,palma_chilena,00,00
Región de Coquimbo,paiguano,patagua,00,00
Región de Coquimbo,paiguano,pelu,00,00
Región de Coquimbo,paiguano,peumo,00,00
Región de Coquimbo,paiguano,picha-picha,00,00
Región de Coquimbo,paiguano,pimiento,00,00
Región de Coquimbo,paiguano,pitra,00,00
Región de Coquimbo,paiguano,polizón,00,00
Región de Coquimbo,paiguano,queñoa,00,00
Región de Coquimbo,paiguano,queñoa_de_altura,00,00
Región de Coquimbo,paiguano,queule,00,00
Región de Coquimbo,paiguano,quillay,00,00
Región de Coquimbo,paiguano,radal,00,00
Región de Coquimbo,paiguano,rarán,00,00
Región de Coquimbo,paiguano,raulí,00,00
Región de Coquimbo,paiguano,roble,00,00
Región de Coquimbo,paiguano,roble_blanco,00,00
Región de Coquimbo,paiguano,ruil,00,00
Región de Coquimbo,paiguano,sándalo,00,00
Región de Coquimbo,paiguano,sauce_amargo,40,723
Región de Coquimbo,paiguano,sauco,00,00
Región de Coquimbo,paiguano,tamarugo,00,00
Región de Coquimbo,paiguano,tara,00,00
Región de Coquimbo,paiguano,tayu,00,00
Región de Coquimbo,paiguano,tepa,00,00
Región de Coquimbo,paiguano,tiaca,00,00
Región de Coquimbo,paiguano,tineo,00,00
Región de Coquimbo,paiguano,trevo,00,00
Región de Coquimbo,paiguano,ulmo,00,00
Región de Coquimbo,vicuña,total,70,132076
Región de Coquimbo,vicuña,sin_clasificar,00,00
Región de Coquimbo,vicuña,alerce,00,00
Región de Coquimbo,vicuña,algarrobo,20,101
Región de Coquimbo,vicuña,algarrobo_del_norte,00,00
Región de Coquimbo,vicuña,araucaria,00,00
Región de Coquimbo,vicuña,arrayán,00,00
Región de Coquimbo,vicuña,avellanillo,00,00
Región de Coquimbo,vicuña,avellano,00,00
Región de Coquimbo,vicuña,belloto_del_norte,00,00
Región de Coquimbo,vicuña,belloto_del_sur,00,00
Región de Coquimbo,vicuña,boldo,00,00
Región de Coquimbo,vicuña,canelo,00,00
Región de Coquimbo,vicuña,carbonillo_o_carbón,20,1001
Región de Coquimbo,vicuña,chañar,20,19876
Región de Coquimbo,vicuña,ciprés_de_la_cordillera,00,00
Región de Coquimbo,vicuña,ciprés_de_las_guaitecas,00,00
Región de Coquimbo,vicuña,coigüe,00,00
Región de Coquimbo,vicuña,coigüe_de_chiloé,00,00
Región de Coquimbo,vicuña,coigüe_de_magallanes,00,00
Región de Coquimbo,vicuña,culén,00,00
Región de Coquimbo,vicuña,espino,10,20
Región de Coquimbo,vicuña,fuinque,00,00
Región de Coquimbo,vicuña,huala,00,00
Región de Coquimbo,vicuña,hualo,00,00
Región de Coquimbo,vicuña,huayún,00,00
Región de Coquimbo,vicuña,huella,00,00
Región de Coquimbo,vicuña,huingán,00,00
Región de Coquimbo,vicuña,laurel,00,00
Región de Coquimbo,vicuña,lenga,00,00
Región de Coquimbo,vicuña,leña_dura,00,00
Región de Coquimbo,vicuña,lingue,00,00
Región de Coquimbo,vicuña,lingue_del_norte,00,00
Región de Coquimbo,vicuña,litre,00,00
Región de Coquimbo,vicuña,lleuque,00,00
Región de Coquimbo,vicuña,luma,00,00
Región de Coquimbo,vicuña,luma_de_más_afuera,00,00
Región de Coquimbo,vicuña,maitén,00,00
Región de Coquimbo,vicuña,mañío_de_hojas_cortas,00,00
Región de Coquimbo,vicuña,mañío_de_hojas_largas,00,00
Región de Coquimbo,vicuña,mañío_de_hojas_punzantes,00,00
Región de Coquimbo,vicuña,mardoño,00,00
Región de Coquimbo,vicuña,melí,00,00
Región de Coquimbo,vicuña,molle,00,00
Región de Coquimbo,vicuña,naranjillo,00,00
Región de Coquimbo,vicuña,notro,00,00
Región de Coquimbo,vicuña,ñirre,00,00
Región de Coquimbo,vicuña,olivillo,00,00
Región de Coquimbo,vicuña,palma_chilena,00,00
Región de Coquimbo,vicuña,patagua,00,00
Región de Coquimbo,vicuña,pelu,00,00
Región de Coquimbo,vicuña,peumo,00,00
Región de Coquimbo,vicuña,picha-picha,00,00
Región de Coquimbo,vicuña,pimiento,00,00
Región de Coquimbo,vicuña,pitra,00,00
Región de Coquimbo,vicuña,polizón,00,00
Región de Coquimbo,vicuña,queñoa,00,00
Región de Coquimbo,vicuña,queñoa_de_altura,00,00
Región de Coquimbo,vicuña,queule,00,00
Región de Coquimbo,vicuña,quillay,00,00
Región de Coquimbo,vicuña,radal,00,00
Región de Coquimbo,vicuña,rarán,00,00
Región de Coquimbo,vicuña,raulí,00,00
Región de Coquimbo,vicuña,roble,00,00
Región de Coquimbo,vicuña,roble_blanco,00,00
Región de Coquimbo,vicuña,ruil,00,00
Región de Coquimbo,vicuña,sándalo,00,00
Región de Coquimbo,vicuña,sauce_amargo,00,00
Región de Coquimbo,vicuña,sauco,00,00
Región de Coquimbo,vicuña,tamarugo,00,00
Región de Coquimbo,vicuña,tara,00,00
Región de Coquimbo,vicuña,tayu,00,00
Región de Coquimbo,vicuña,tepa,00,00
Región de Coquimbo,vicuña,tiaca,00,00
Región de Coquimbo,vicuña,tineo,00,00
Región de Coquimbo,vicuña,trevo,00,00
Región de Coquimbo,vicuña,ulmo,00,00
Región de Coquimbo,illapel,total,640,231528
Región de Coquimbo,illapel,sin_clasificar,00,00
Región de Coquimbo,illapel,alerce,00,00
Región de Coquimbo,illapel,algarrobo,20,70
Región de Coquimbo,illapel,algarrobo_del_norte,00,00
Región de Coquimbo,illapel,araucaria,00,00
Región de Coquimbo,illapel,arrayán,50,1113
Región de Coquimbo,illapel,avellanillo,00,00
Región de Coquimbo,illapel,avellano,00,00
Región de Coquimbo,illapel,belloto_del_norte,00,00
Región de Coquimbo,illapel,belloto_del_sur,00,00
Región de Coquimbo,illapel,boldo,00,00
Región de Coquimbo,illapel,canelo,00,00
Región de Coquimbo,illapel,carbonillo_o_carbón,00,00
Región de Coquimbo,illapel,chañar,10,20
Región de Coquimbo,illapel,ciprés_de_la_cordillera,00,00
Región de Coquimbo,illapel,ciprés_de_las_guaitecas,00,00
Región de Coquimbo,illapel,coigüe,00,00
Región de Coquimbo,illapel,coigüe_de_chiloé,00,00
Región de Coquimbo,illapel,coigüe_de_magallanes,00,00
Región de Coquimbo,illapel,culén,00,00
Región de Coquimbo,illapel,espino,310,13016
Región de Coquimbo,illapel,fuinque,00,00
Región de Coquimbo,illapel,huala,00,00
Región de Coquimbo,illapel,hualo,00,00
Región de Coquimbo,illapel,huayún,00,00
Región de Coquimbo,illapel,huella,00,00
Región de Coquimbo,illapel,huingán,10,10
Región de Coquimbo,illapel,laurel,00,00
Región de Coquimbo,illapel,lenga,00,00
Región de Coquimbo,illapel,leña_dura,00,00
Región de Coquimbo,illapel,lingue,00,00
Región de Coquimbo,illapel,lingue_del_norte,00,00
Región de Coquimbo,illapel,litre,60,200
Región de Coquimbo,illapel,lleuque,00,00
Región de Coquimbo,illapel,luma,00,00
Región de Coquimbo,illapel,luma_de_más_afuera,00,00
Región de Coquimbo,illapel,maitén,50,37
Región de Coquimbo,illapel,mañío_de_hojas_cortas,00,00
Región de Coquimbo,illapel,mañío_de_hojas_largas,00,00
Región de Coquimbo,illapel,mañío_de_hojas_punzantes,00,00
Región de Coquimbo,illapel,mardoño,00,00
Región de Coquimbo,illapel,melí,00,00
Región de Coquimbo,illapel,molle,50,562
Región de Coquimbo,illapel,naranjillo,00,00
Región de Coquimbo,illapel,notro,00,00
Región de Coquimbo,illapel,ñirre,00,00
Región de Coquimbo,illapel,olivillo,00,00
Región de Coquimbo,illapel,palma_chilena,00,00
Región de Coquimbo,illapel,patagua,00,00
Región de Coquimbo,illapel,pelu,00,00
Región de Coquimbo,illapel,peumo,00,00
Región de Coquimbo,illapel,picha-picha,00,00
Región de Coquimbo,illapel,pimiento,10,237
Región de Coquimbo,illapel,pitra,00,00
Región de Coquimbo,illapel,polizón,00,00
Región de Coquimbo,illapel,queñoa,00,00
Región de Coquimbo,illapel,queñoa_de_altura,00,00
Región de Coquimbo,illapel,queule,00,00
Región de Coquimbo,illapel,quillay,90,21323
Región de Coquimbo,illapel,radal,00,00
Región de Coquimbo,illapel,rarán,00,00
Región de Coquimbo,illapel,raulí,00,00
Región de Coquimbo,illapel,roble,00,00
Región de Coquimbo,illapel,roble_blanco,00,00
Región de Coquimbo,illapel,ruil,00,00
Región de Coquimbo,illapel,sándalo,00,00
Región de Coquimbo,illapel,sauce_amargo,00,00
Región de Coquimbo,illapel,sauco,00,00
Región de Coquimbo,illapel,tamarugo,00,00
Región de Coquimbo,illapel,tara,00,00
Región de Coquimbo,illapel,tayu,00,00
Región de Coquimbo,illapel,tepa,00,00
Región de Coquimbo,illapel,tiaca,00,00
Región de Coquimbo,illapel,tineo,00,00
Región de Coquimbo,illapel,trevo,00,00
Región de Coquimbo,illapel,ulmo,00,00
Región de Coquimbo,canela,total,310,2477749
Región de Coquimbo,canela,sin_clasificar,10,10
Región de Coquimbo,canela,alerce,00,00
Región de Coquimbo,canela,algarrobo,00,00
Región de Coquimbo,canela,algarrobo_del_norte,00,00
Región de Coquimbo,canela,araucaria,00,00
Región de Coquimbo,canela,arrayán,10,02
Región de Coquimbo,canela,avellanillo,00,00
Región de Coquimbo,canela,avellano,00,00
Región de Coquimbo,canela,belloto_del_norte,00,00
Región de Coquimbo,canela,belloto_del_sur,00,00
Región de Coquimbo,canela,boldo,00,00
Región de Coquimbo,canela,canelo,00,00
Región de Coquimbo,canela,carbonillo_o_carbón,00,00
Región de Coquimbo,canela,chañar,00,00
Región de Coquimbo,canela,ciprés_de_la_cordillera,00,00
Región de Coquimbo,canela,ciprés_de_las_guaitecas,00,00
Región de Coquimbo,canela,coigüe,00,00
Región de Coquimbo,canela,coigüe_de_chiloé,00,00
Región de Coquimbo,canela,coigüe_de_magallanes,00,00
Región de Coquimbo,canela,culén,00,00
Región de Coquimbo,canela,espino,00,00
Región de Coquimbo,canela,fuinque,00,00
Región de Coquimbo,canela,huala,00,00
Región de Coquimbo,canela,hualo,00,00
Región de Coquimbo,canela,huayún,00,00
Región de Coquimbo,canela,huella,00,00
Región de Coquimbo,canela,huingán,00,00
Región de Coquimbo,canela,laurel,00,00
Región de Coquimbo,canela,lenga,00,00
Región de Coquimbo,canela,leña_dura,00,00
Región de Coquimbo,canela,lingue,00,00
Región de Coquimbo,canela,lingue_del_norte,00,00
Región de Coquimbo,canela,litre,30,40
Región de Coquimbo,canela,lleuque,00,00
Región de Coquimbo,canela,luma,00,00
Región de Coquimbo,canela,luma_de_más_afuera,00,00
Región de Coquimbo,canela,maitén,30,0499
Región de Coquimbo,canela,mañío_de_hojas_cortas,00,00
Región de Coquimbo,canela,mañío_de_hojas_largas,00,00
Región de Coquimbo,canela,mañío_de_hojas_punzantes,00,00
Región de Coquimbo,canela,mardoño,00,00
Región de Coquimbo,canela,melí,00,00
Región de Coquimbo,canela,molle,60,10038
Región de Coquimbo,canela,naranjillo,00,00
Región de Coquimbo,canela,notro,00,00
Región de Coquimbo,canela,ñirre,00,00
Región de Coquimbo,canela,olivillo,00,00
Región de Coquimbo,canela,palma_chilena,00,00
Región de Coquimbo,canela,patagua,00,00
Región de Coquimbo,canela,pelu,00,00
Región de Coquimbo,canela,peumo,20,4050
Región de Coquimbo,canela,picha-picha,00,00
Región de Coquimbo,canela,pimiento,00,00
Región de Coquimbo,canela,pitra,00,00
Región de Coquimbo,canela,polizón,00,00
Región de Coquimbo,canela,queñoa,00,00
Región de Coquimbo,canela,queñoa_de_altura,00,00
Región de Coquimbo,canela,queule,00,00
Región de Coquimbo,canela,quillay,160,106325
Región de Coquimbo,canela,radal,00,00
Región de Coquimbo,canela,rarán,00,00
Región de Coquimbo,canela,raulí,00,00
Región de Coquimbo,canela,roble,00,00
Región de Coquimbo,canela,roble_blanco,00,00
Región de Coquimbo,canela,ruil,00,00
Región de Coquimbo,canela,sándalo,00,00
Región de Coquimbo,canela,sauce_amargo,00,00
Región de Coquimbo,canela,sauco,00,00
Región de Coquimbo,canela,tamarugo,00,00
Región de Coquimbo,canela,tara,00,00
Región de Coquimbo,canela,tayu,00,00
Región de Coquimbo,canela,tepa,00,00
Región de Coquimbo,canela,tiaca,00,00
Región de Coquimbo,canela,tineo,00,00
Región de Coquimbo,canela,trevo,00,00
Región de Coquimbo,canela,ulmo,00,00
Región de Coquimbo,los_vilos,total,690,968304
Región de Coquimbo,los_vilos,sin_clasificar,10,095
Región de Coquimbo,los_vilos,alerce,00,00
Región de Coquimbo,los_vilos,algarrobo,00,00
Región de Coquimbo,los_vilos,algarrobo_del_norte,00,00
Región de Coquimbo,los_vilos,araucaria,00,00
Región de Coquimbo,los_vilos,arrayán,20,34685
Región de Coquimbo,los_vilos,avellanillo,00,00
Región de Coquimbo,los_vilos,avellano,00,00
Región de Coquimbo,los_vilos,belloto_del_norte,00,00
Región de Coquimbo,los_vilos,belloto_del_sur,00,00
Región de Coquimbo,los_vilos,boldo,20,60375
Región de Coquimbo,los_vilos,canelo,00,00
Región de Coquimbo,los_vilos,carbonillo_o_carbón,00,00
Región de Coquimbo,los_vilos,chañar,00,00
Región de Coquimbo,los_vilos,ciprés_de_la_cordillera,00,00
Región de Coquimbo,los_vilos,ciprés_de_las_guaitecas,00,00
Región de Coquimbo,los_vilos,coigüe,00,00
Región de Coquimbo,los_vilos,coigüe_de_chiloé,00,00
Región de Coquimbo,los_vilos,coigüe_de_magallanes,00,00
Región de Coquimbo,los_vilos,culén,00,00
Región de Coquimbo,los_vilos,espino,290,468168
Región de Coquimbo,los_vilos,fuinque,00,00
Región de Coquimbo,los_vilos,huala,00,00
Región de Coquimbo,los_vilos,hualo,00,00
Región de Coquimbo,los_vilos,huayún,00,00
Región de Coquimbo,los_vilos,huella,00,00
Región de Coquimbo,los_vilos,huingán,00,00
Región de Coquimbo,los_vilos,laurel,00,00
Región de Coquimbo,los_vilos,lenga,00,00
Región de Coquimbo,los_vilos,leña_dura,00,00
Región de Coquimbo,los_vilos,lingue,00,00
Región de Coquimbo,los_vilos,lingue_del_norte,00,00
Región de Coquimbo,los_vilos,litre,70,38503
Región de Coquimbo,los_vilos,lleuque,00,00
Región de Coquimbo,los_vilos,luma,00,00
Región de Coquimbo,los_vilos,luma_de_más_afuera,00,00
Región de Coquimbo,los_vilos,maitén,10,20
Región de Coquimbo,los_vilos,mañío_de_hojas_cortas,00,00
Región de Coquimbo,los_vilos,mañío_de_hojas_largas,00,00
Región de Coquimbo,los_vilos,mañío_de_hojas_punzantes,00,00
Región de Coquimbo,los_vilos,mardoño,00,00
Región de Coquimbo,los_vilos,melí,00,00
Región de Coquimbo,los_vilos,molle,100,9187
Región de Coquimbo,los_vilos,naranjillo,00,00
Región de Coquimbo,los_vilos,notro,00,00
Región de Coquimbo,los_vilos,ñirre,00,00
Región de Coquimbo,los_vilos,olivillo,00,00
Región de Coquimbo,los_vilos,palma_chilena,20,4967
Región de Coquimbo,los_vilos,patagua,00,00
Región de Coquimbo,los_vilos,pelu,00,00
Región de Coquimbo,los_vilos,peumo,60,109683
Región de Coquimbo,los_vilos,picha-picha,00,00
Región de Coquimbo,los_vilos,pimiento,00,00
Región de Coquimbo,los_vilos,pitra,10,400
Región de Coquimbo,los_vilos,polizón,00,00
Región de Coquimbo,los_vilos,queñoa,00,00
Región de Coquimbo,los_vilos,queñoa_de_altura,00,00
Región de Coquimbo,los_vilos,queule,00,00
Región de Coquimbo,los_vilos,quillay,70,11103
Región de Coquimbo,los_vilos,radal,00,00
Región de Coquimbo,los_vilos,rarán,00,00
Región de Coquimbo,los_vilos,raulí,00,00
Región de Coquimbo,los_vilos,roble,00,00
Región de Coquimbo,los_vilos,roble_blanco,00,00
Región de Coquimbo,los_vilos,ruil,00,00
Región de Coquimbo,los_vilos,sándalo,00,00
Región de Coquimbo,los_vilos,sauce_amargo,00,00
Región de Coquimbo,los_vilos,sauco,00,00
Región de Coquimbo,los_vilos,tamarugo,00,00
Región de Coquimbo,los_vilos,tara,00,00
Región de Coquimbo,los_vilos,tayu,00,00
Región de Coquimbo,los_vilos,tepa,00,00
Región de Coquimbo,los_vilos,tiaca,00,00
Región de Coquimbo,los_vilos,tineo,00,00
Región de Coquimbo,los_vilos,trevo,10,025
Región de Coquimbo,los_vilos,ulmo,00,00
Región de Coquimbo,salamanca,total,260,44288
